%line%,%seq%,%effect%,%music%,%bg%,%cg%,%ov%,%truename%,%name%,%voice%,%st0_name%,%st0_face%,%st1_name%,%st1_face%,%pageflag%,%text%
31800 ,,,,,,,みなと,みなと,02min128_004.wav,tsubasa,5,minato,85,,「んっ、なぁに？」
31900 ,,,,,,,つばさ,つばさ,05tsu128_006.wav,tsubasa,8,minato,85,,「みなとと、弘明さんって……いつも会ってるの……？」
32000 ,,,,,,,みなと,みなと,02min128_005.wav,tsubasa,8,minato,0,,「うん……お兄ちゃんのお部屋に、よく遊びに行くよ……？」
32100 ,,,,,,,つばさ,つばさ,05tsu128_007.wav,tsubasa,6,minato,0,,「……そっか…………」
32200 ,,,,,,,みなと,みなと,02min128_006.wav,tsubasa,6,minato,0,,「…………」
32300 ,,,,,,,みなと,みなと,02min128_007.wav,tsubasa,6,minato,1,,「…………くすっ」
32400 ,,,,,,,みなと,みなと,02min128_008.wav,tsubasa,6,minato,85,,「つばさくんも……行く？」
32500 ,,,,,,,つばさ,つばさ,05tsu128_008.wav,tsubasa,2,minato,85,,「……えっ！？」
32600 ,,,,,,,みなと,みなと,02min128_009.wav,tsubasa,2,minato,60,,「つばさくんも、お兄ちゃんのお部屋に……よりみちする？」
32700 ,,,,,,,つばさ,つばさ,05tsu128_009.wav,tsubasa,15,minato,60,,「いっ、いいよっ……！　俺が行っても……あいつは嫌がるよ……」
32800 ,,,,,,,みなと,みなと,02min128_010.wav,tsubasa,15,minato,1,,「そんなことないよっ。お兄ちゃんはやさしいし……」
32900 ,,,,,,,みなと,みなと,02min128_011.wav,tsubasa,15,minato,85,,「お兄ちゃん、テレビでサッカーの試合見ながらね、つばさくんがいたら、いろいろ話できるのになあって言ってたよ？」
33000 ,,,,,,,つばさ,つばさ,05tsu128_010.wav,tsubasa,84,minato,85,,「ほんとか……？」
33100 ,,,,,,,みなと,みなと,02min128_012.wav,tsubasa,84,minato,85,,「うん」
33200 ,,,,,,,つばさ,つばさ,05tsu128_011.wav,tsubasa,6,minato,85,,「そっか…………」
33300 ,,,,,,,みなと,みなと,02min128_013.wav,tsubasa,6,minato,4,,「つばさくん…………お兄ちゃんのこと、好き？」
33400 ,,,,,,,つばさ,つばさ,05tsu128_012.wav,tsubasa,2,minato,4,,「えっ……！？」
33500 ,,,,,,,みなと,みなと,02min128_014.wav,tsubasa,2,minato,1,,「好き……なんでしょ、つばさくん」
33600 ,,,,,,,つばさ,つばさ,05tsu128_013.wav,tsubasa,13,minato,1,,「ちっ、ちがうよっ！　べつに……あんなやつ……」
33700 ,,,,,,,みなと,みなと,02min128_015.wav,tsubasa,13,minato,1,,「くすっ……」
33800 ,,,,,,,みなと,みなと,02min128_016.wav,tsubasa,13,minato,85,,「つばさくん、お兄ちゃんのお部屋、行こっ？」
33900 ,,,,,,,つばさ,つばさ,05tsu128_014.wav,tsubasa,15,minato,85,,「ええっ？　だから、いいって……」
34000 ,,,,,,,みなと,みなと,02min128_017.wav,tsubasa,15,minato,1,,「行こうよ。ねっ？」
34100 ,,,,,,,つばさ,つばさ,05tsu128_015.wav,tsubasa,83,minato,1,,「いいよっ！　今日は塾とか、いろいろあるから……じゃあなっ！」
34200 ,,,,,,,みなと,みなと,02min128_018.wav,blank,0,minato,2,,「あっ、つばさくん……！」
34400 ,,,,,,,みなと,みなと,02min128_019.wav,,,minato,8,,「もう……」
34500 ,,<s_fade time=""1500"" type=""panel"" param=""type=3"">,,9000,,,,,,,,,,,
34800 ,@03tsu003,,,,,,,,,,,,,,
35100 ,"$gosub minato_come,tsu003_c",,,,,,,,,,,,,,
35200 ,*tsu003_c,,,,,,,,,,,,,,
35300 ,,,1,1011,,,,,,,,,,,
35400 ,,,,,,,みなと,みなと,02min125_001.wav,"minato,uniform",5,,,,「今日はね、つばさくんを誘ったんだけど……」
35500 ,,,,,,,弘明,弘明,,minato,5,,,,「つばさを？　ここにか？」
35600 ,,,,,,,みなと,みなと,02min125_002.wav,minato,14,,,,「うん。でもね、断られちゃったんだ……」
35700 ,,,,,,,弘明,弘明,,minato,14,,,,「まあ、そうだろうなあ……」
35800 ,,,,,,,,,,minato,14,,,,　あのつばさが、みなとに誘われたからって俺の部屋に来るとはちょっと考えにくい。
35900 ,,,,,,,みなと,みなと,02min125_003.wav,minato,8,,,,「ねぇ、お兄ちゃん……」
36000 ,,,,,,,弘明,弘明,,minato,8,,,,「んっ？」
36100 ,,,,,,,みなと,みなと,02min125_004.wav,minato,12,,,,「お兄ちゃんは……つばさくんのこと、好き？」
36200 ,,,,,,,弘明,弘明,,minato,12,,,,「うん？　ああ……素直じゃないところが可愛いなあ、とは思うよ」
36300 ,,,,,,,みなと,みなと,02min125_005.wav,minato,5,,,,「そっか……」
36400 ,,,,,,,みなと,みなと,02min125_006.wav,minato,8,,,,「つばさくんはね、お兄ちゃんのことが、好きなんだよ……」
36500 ,,,,,,,弘明,弘明,,minato,8,,,,「そうなのか……？」
36600 ,,,,,,,みなと,みなと,02min125_007.wav,minato,4,,,,「うん。ホントだよ」
36700 ,,,,,,,弘明,弘明,,minato,4,,,,「最初の頃は、ずいぶん嫌われてた気がするが……」
36800 ,,,,,,,みなと,みなと,02min125_008.wav,minato,85,,,,「やっぱりほら、お兄ちゃんがサッカーできるってわかったし」
36900 ,,,,,,,弘明,弘明,,minato,85,,,,「なるほどなあ……。確かに、俺もつばさとサッカーの話で盛り上がれたら楽しいけどさ」
37000 ,,,,,,,みなと,みなと,02min125_009.wav,minato,5,,,,「ボク、サッカーぜんぜんしらないから、つばさくんがうらやましい……」
37100 ,,,,,,,弘明,弘明,,minato,5,,,,「そうか……」
37200 ,,,,,,,みなと,みなと,02min125_010.wav,minato,4,,,,「ねぇ、お兄ちゃん。こんど、つばさくんも連れてきていいよね？」
37300 ,,,,,,,弘明,弘明,,minato,4,,,,「それは別にいいけど……あいつ、来るかなあ」
37400 ,,,,,,,みなと,みなと,02min125_011.wav,minato,85,,,,「来るよ。ぜったい」
37500 ,,,,,,,弘明,弘明,,minato,85,,,,「自信満々だな、みなと」
37600 ,,,,,,,みなと,みなと,02min125_012.wav,minato,1,,,,「うん」
37700 ,,,,,,,みなと,みなと,02min125_013.wav,minato,1,,,,「だって……つばさくん、お兄ちゃんのことが好きなんだもん」
38000 ,@03tsu004_f11,,,,,,,,,,,,,,
38100 ,"$gosub minato_free,tsu004_f",,,,,,,,,,,,,,
38200 ,*tsu004_f,,,,,,,,,,,,,,
38300 ,"$gosub minato_gohome,tsu004_g",,,,,,,,,,,,,,
38400 ,*tsu004_g,,,,,,,,,,,,,,
38600 ,@03tsu005,,,,,,,,,,,,,,
39100 ,,<hide><s_fade time=""1500"" type=""panel"" param=""type=0"">,2,1051,,,,,,,,,,,
39200 ,,<!ef_mail>,,,,,,,,,,,,,　まったりとした午後。イマイチ身が入らないまま仕事を続けていると、みなとからメールが届く。
39300 ,,,,,,,,,,,,,,,『お兄ちゃん、今日はつばさくんをつれて行くね』
39400 ,,,,,,,弘明,弘明,,,,,,,「んっ、つばさを……？」
39500 ,,,,,,,弘明,弘明,,,,,,,「みなと、この前もそんなことを言ってたけど……あのつばさが、本当に来るのかなあ……」
39600 ,,,,,,,,,,,,,,,　俺はいぶかしみつつも、一応二人を出迎える準備を始める。
39700 ,,<!ef_mail>,,,,,,,,,,,,,　そのとき、更にもう一通のメールが届いた。
39800 ,,,,,,,弘明,弘明,,,,,,,「んっ、みなとから追伸？　えっと……今日はつばさくんと３人で、エッチし……」
39900 ,,,,,,,弘明,弘明,,,,,,,「…………ええええっ！？」
40290 ,,<s_fade time=""1500"" type=""panel"" param=""type=3"">,,9000,,,,,,,,,,,
40300 ,,<s_fade time=""1500"" type=""panel"" param=""type=2""><!ef_door_entrance_open>,1,1031,,,,,,,,,,,
40400 ,,,,,,,みなと,みなと,02min165_005.wav,"minato,uniform",85,,,,「こんにちは、お兄ちゃん」
40500 ,,,,,,,弘明,弘明,,"minato,uniform",85,,,,「やあ、みなと」
40600 ,,,,,,,つばさ,つばさ,05tsu138_006.wav,"tsubasa,uniform",6,,,,「……………………」
40700 ,,,,,,,弘明,弘明,,"tsubasa,uniform",6,,,,「よっ、久しぶり。つばさ」
40800 ,,,,,,,つばさ,つばさ,05tsu138_007.wav,tsubasa,51,,,,「よ、よう…………」
40900 ,,,,,,,,,,tsubasa,51,,,,　つばさは、俺から視線を外してぶっきらぼうに答えた。
41000 ,,,,,,,弘明,弘明,,tsubasa,51,,,,「まあ、とにかく上がってくれ。二人とも」
41200 ,,<!ef_move_r>,,1011,,,,,,,,,,,
41300 ,,,,,,,弘明,弘明,,,,,,,「……しかし、本当につばさがやってくるなんてなあ」
41400 ,,,,,,,みなと,みなと,02min074_072.wav,minato,1,,,,「うふふっ」
41500 ,,,,,,,弘明,弘明,,minato,1,,,,「まあ、つばさだったら、エロ本も隠さなくてすむから楽でいいけどな」
41600 ,,,,,,,つばさ,つばさ,05tsu153_004.wav,tsubasa,5,,,,「な……なに言ってんだよっ！」
41700 ,,,,,,,,,,tsubasa,5,,,,　つばさは赤い顔で、俺をキッと＜睨＝にら＞みつける。その様子を楽しそうに見ていたみなとが、俺に声をかけた。
41800 ,,,,,,,みなと,みなと,02min125_003.wav,minato,85,,,,「ねぇ、お兄ちゃんっ」
41900 ,,,,,,,弘明,弘明,,minato,85,,,,「ん、んっ！？　な、なんだ……？」
42000 ,,,,,,,,,,minato,85,,,,　みなとがいきなりエッチを切り出すのかと思ったら、してきたのは他愛もない世間話。
42100 ,,,,,,,,,,minato,85,,,,　俺はその話に、適当に相づちを打って続けた。
42200 ,,,,,,,つばさ,つばさ,05tsu158_002.wav,tsubasa,3,,,,「………………」
42300 ,,,,,,,つばさ,つばさ,05tsu138_008.wav,tsubasa,8,,,,「んっ……俺、ちょっとトイレ」
42400 ,,,,,,,弘明,弘明,,tsubasa,8,,,,「ああ、玄関のとなりだよ」
42500 ,,,,,,,つばさ,つばさ,05tsu138_009.wav,tsubasa,6,,,,「んっ……ありがと」
42600 ,,,,,,,,,,,,,,,　つばさが、短く礼を言って席を立った。
42700 ,,,,,,,,,,,,,,,　そして部屋を出て行くのを待って、みなとが俺にいそいそと近づいてくる。
42800 ,,,,,,,みなと,みなと,02min125_003.wav,minato,85,,,,「ねぇ、お兄ちゃん……」
42900 ,,,,,,,弘明,弘明,,minato,85,,,,「……んっ？」
43000 ,,,,,,,,,,minato,85,,,,　みなとは艶っぽく笑いながら耳元に近づいて、小さく耳打ちをした。
43100 ,,,,,,,弘明,弘明,,minato,85,,,,「お、おい……本当にそれでいくのか！？」
43200 ,,,,,,,みなと,みなと,02min074_072.wav,minato,60,,,,「……うふふっ」
43400 ,,<m_fade fadeout=""1500"">,0,,,,,,,minato,60,,,,
43490 ,,<!ef_timepass>,,,,,,,,,,,,,
43500 ,,<m_fade fadein=""3500"">,12,,,,つばさ,つばさ,05tsu138_010.wav,tsubasa,15,,,,「借りたよ……。ありが…………わぁぁっ！？」
43600 ,,,,,,,みなと,みなと,02min070_106.wav,tsubasa,15,minato,81,,「んっ……お兄ちゃん……ちゅっ、んちゅ……」
43700 ,,,,,,,,,,tsubasa,15,minato,81,,　俺たちは、みなとの提案で……トイレから帰ってきたつばさに、いきなり抱き合ってのキスを見せつけていた。
43800 ,,,,,,,つばさ,つばさ,05tsu138_011.wav,tsubasa,13,minato,81,,「わっ、わわっ……！　みなと、なにやってるんだよ！」
43900 ,,,,,,,みなと,みなと,02min158_002.wav,tsubasa,83,minato,1,,「んっ……ボクたち、こいびとだから……。ねっ、お兄ちゃん」
44000 ,,,,,,,弘明,弘明,,tsubasa,83,minato,1,,「ああ……そうだな」
44100 ,,,,,,,つばさ,つばさ,05tsu138_013.wav,tsubasa,2,minato,1,,「えっ……？」
44200 ,,,,,,,,,,tsubasa,2,minato,1,,　つばさは呆然とした表情で、立ちつくしている。
44300 ,,,,,,,みなと,みなと,02min074_019.wav,tsubasa,2,minato,60,,「んっ、んんっ……。つばさくん……」
44400 ,,,,,,,,,,tsubasa,2,minato,60,,　みなとは俺から唇を離すと、なまめかしくつばさを呼ぶ。それでもつばさは、硬直したまま動けずにいた。
44500 ,,,,,,,つばさ,つばさ,05tsu138_014.wav,tsubasa,15,minato,60,,「あ……あ…………俺……」
44600 ,,,,,,,つばさ,つばさ,05tsu138_015.wav,tsubasa,6,minato,60,,「みなとのこと……好きだけど……でも……！」
44700 ,,,,,,,,,,,,,,,　みなとは嬉しそうに笑いながら、俺から離れて立ち上がる。
44800 ,,,,,,,,,,,,,,,　そしてまだ固まっているつばさの手を取ると、寝室へと誘っていった。
45000 ,,,,1021,,,,,,,,,,,
45100 ,,,,,,,みなと,みなと,02min074_001.wav,minato,85,,,,「ほら、つばさくん……」
45200 ,,,,,,,,,,minato,85,,,,　みなとが、素早い手つきでつばさの制服を脱がしていく。つばさは、ここにきてようやく抵抗らしい抵抗を見せていた。
45300 ,,,,,,,つばさ,つばさ,05tsu138_016.wav,tsubasa,15,,,,「わっ、わわっ……みなと……」
45400 ,,,,,,,みなと,みなと,02min074_072.wav,minato,60,,,,「ふふっ……」
45500 ,,,,,,,,,,,,,,,　しかし抵抗の甲斐なく、つばさは見事に脱がされてしまう。
45600 ,,,,,,,弘明,弘明,,,,,,,「ほほー、可愛いな、つばさ」
45800 ,,,,,,,,,,,,,,,
45900 ,,,,,,,つばさ,つばさ,05tsu138_017.wav,"tsubasa,naked",6,,,,「あ、あんまり見るなよ……」
46000 ,,,,,,,,,,"tsubasa,naked",6,,,,　俺自身、みなとの行動に圧倒されてたけど……つばさの予想外に可愛らしい裸体を見ると、俺も劣情が沸々と湧いてきてしまった。
46100 ,,,,,,,,,,"tsubasa,naked",6,,,,　つばさ……ズボンの下にこんな日焼け跡があるなんて、知らなかったなあ……。
46200 ,,,,,,,みなと,みなと,02min074_010.wav,"tsubasa,naked",6,"minato,naked",60,,「んっ……つばさくん……」
46300 ,,,,,,,つばさ,つばさ,05tsu138_018.wav,tsubasa,15,"minato,naked",60,,「わっ……わわっ！」
46400 ,,,,,,,,,,tsubasa,15,"minato,naked",60,,　みなとは全裸になったつばさに抱きついて無力化させると、俺に目配せした。
46500 ,,,,,,,,,,tsubasa,15,"minato,naked",60,,　俺は小さくうなずくと、素早く服を脱いでつばさを後ろから抱きかかえる。
46800 ,@03tsu006_ev06,,,,,,,,,,,,,,
47200 ,,<m_fade fadeout=""1500"" fadein=""2000"">,11,1021,200611,,,,,,,,,,
47300 ,*mem,,,,,,,,,,,,,,
47400 ,,,11,1021,200611,,つばさ,つばさ,05tsu073_001.wav,,,,,,「わぁぁっ！？」
47500 ,,,,,200611,,弘明,弘明,,,,,,,「つばさ、暴れるなよ。いっぱい気持ちよくしてあげるからさ。……な？」
47600 ,,,,,200611,,つばさ,つばさ,05tsu073_002.wav,,,,,,「あ、あう…………」
47700 ,,,,,200611,,,,,,,,,,　俺が耳元でささやくと、つばさは途端におとなしくなった。
47800 ,,,,,200611,,弘明,弘明,,,,,,,「ふふっ……思ったより身体がちっさくて、可愛いな。つばさは」
47900 ,,,,,200611,,つばさ,つばさ,05tsu126_001.wav,,,,,,「なっ、なに言ってんだよっ……！」
48000 ,,,,,200611,,弘明,弘明,,,,,,,「うん……スポーツしてるワリに、肌も柔らかいし……この太もももすべすべしてて、心地いいよ」
48100 ,,,,,200611,,つばさ,つばさ,05tsu074_017.wav,,,,,,「ああっ……んっ……！」
48200 ,,,,,200611,,,,,,,,,,　俺はつばさの肩に顔を寄せると、そっと頬ずりしてみる。
48300 ,,,,,200611,,弘明,弘明,,,,,,,「肩も……産毛がサラサラで、気持ちいいな……」
48400 ,,,,,200611,,つばさ,つばさ,05tsu124_013.wav,,,,,,「んっ、んくっ、んんっ……」
48500 ,,,,,200611,,みなと,みなと,02min073_001.wav,,,,,,「ねぇ、ボクも仲間に入れて……」
48600 ,,,,,200611,,,,,,,,,,　みなとが、ベッドの下から俺たちを見上げる。そして、つばさの股間にゆっくりと顔を近づけていった。
48700 ,,,,,200611,,みなと,みなと,02min073_002.wav,,,,,,「つばさくんのおち○ちん……こんなにぼっきして……すごいね……」
48800 ,,,,,200611,,つばさ,つばさ,05tsu073_003.wav,,,,,,「うっ、ああっ……みなと……」
48900 ,,,,,200611,,,,,,,,,,　チ○チンをみなとに見られたつばさは、真っ赤になって縮こまる。
49000 ,,,,,200611,,弘明,弘明,,,,,,,「みなと、つばさのチ○チン、剥いてやってくれるか」
49100 ,,,,,200611,,,,,,,,,,　みなとは、俺の言葉に笑顔でうなずいた。それから、ふと思いついたように顔を上げた。
49200 ,,,,,200611,,みなと,みなと,02min073_003.wav,,,,,,「あっ、そうだ……。つばさくんのおち○ちん、ボクのおくちでむいてあげてもいい？」
49300 ,,,,,200611,,弘明,弘明,,,,,,,「ああ、優しく剥いてあげるんだぞ」
49400 ,,,,,200611,,みなと,みなと,02min073_004.wav,,,,,,「うん▼」
49500 ,,,,,200611,,つばさ,つばさ,05tsu073_004.wav,,,,,,「んぁっ……そんな、みなと……口でなんて……」
49600 ,,,,,200611,,,,,,,,,,　みなとはうっとりとした表情で、つばさの包茎ペニスを見つめている。
49700 ,,,,,200611,,みなと,みなと,02min073_005.wav,,,,,,「うふふっ……つばさくんのはたくさん皮がかぶってて、ほんの先っぽしか出てないんだね……」
49800 ,,,,,200611,,弘明,弘明,,,,,,,「これだったら、みなとのチ○チンの方が剥けてるんじゃないか？」
49900 ,,,,,200611,,みなと,みなと,02min073_006.wav,,,,,,「うん……ボクより、皮がかぶってるかな……」
50000 ,,,,,200611,,つばさ,つばさ,05tsu073_005.wav,,,,,,「あぅ……そ、そんなこと、言うなよぉ……」
50100 ,,,,,200611,,みなと,みなと,02min073_007.wav,,,,,,「あっ、ごめん……。ボク、つばさくんも、つばさくんのおち○ちんも、だいすきなんだよ……」
50200 ,,,,,200611,,つばさ,つばさ,05tsu073_006.wav,,,,,,「みなと……」
50300 ,,,,,200611,,,,,,,,,,　みなとは、つばさのペニスにぐっと顔を寄せた。
50400 ,,,,,200611,,みなと,みなと,02min073_008.wav,,,,,,「じっとしててね、つばさくん……。ボクがつばさくんの皮かぶりおち○ちん、痛くないようにむいてあげるから……」
50500 ,,,,,200611,,つばさ,つばさ,05tsu073_007.wav,,,,,,「あっ、あっ、みなと……あっ、んぁぁっ……！」
50700 ,,,,,200612,,みなと,みなと,02min073_009.wav,,,,,,「んっ……んんっ……んっ……」
50800 ,,,,,200612,,,,,,,,,,　みなとが、つばさのペニスをそっと口にふくむ。
50900 ,,,,,200612,,つばさ,つばさ,05tsu073_008.wav,,,,,,「んんんっ、あっ……あぅっ！！　あ……ふぁぁ……」
51000 ,,,,,200612,,,,,,,,,,　つばさは、未知の体験に不安そうな顔で身体を震わせていた。
51100 ,,,,,200612,,みなと,みなと,02min073_010.wav,,,,,,「んっ、んんっ……んちゅっ、あむっ、ぺろっ……」
51200 ,,,,,200612,,つばさ,つばさ,05tsu073_009.wav,,,,,,「んあっ、あっ！　あううっ、ん……」
51300 ,,,,,200612,,みなと,みなと,02min073_011.wav,,,,,,「んんっ、あふ……つばさくんって、おち○ちんむいたことあったっけ……？」
51400 ,,,,,200612,,つばさ,つばさ,05tsu073_010.wav,,,,,,「えっ、お、俺……！？　俺は……その……」
51500 ,,,,,200612,,,,,,,,,,　つばさは、しどろもどろに答える。
51600 ,,,,,200612,,つばさ,つばさ,05tsu073_011.wav,,,,,,「あ、あることは……あるよ……。でも、まだむいちゃいけない気がして……ぜんぜん、むいてない……」
51700 ,,,,,200612,,みなと,みなと,02min073_012.wav,,,,,,「そうなんだ……。だったら、ゆっくり、やさしくむかなきゃね……」
51800 ,,,,,200612,,弘明,弘明,,,,,,,「そうだな。……みなと、まずはチ○チンと皮の間に、舌を入れてみてくれ」
51900 ,,,,,200612,,みなと,みなと,02min073_013.wav,,,,,,「うん」
52000 ,,,,,200612,,,,,,,,,,　みなとは俺の指示通り、すぼめた舌を亀頭の先端につけて……そのまま、包皮の中に舌先を滑り込ませた。
52100 ,,,,,200612,,つばさ,つばさ,05tsu073_012.wav,,,,,,「み、みなと……んんんっ、ああっ！　んあっ、みなとのベロが、ち○ちんの中に……入ってきてる……」
52200 ,,,,,200612,,みなと,みなと,02min073_014.wav,,,,,,「んっ、んんっ……つばさくんのおち○ちん、おいしい……」
52300 ,,,,,200612,,弘明,弘明,,,,,,,「奥まで入ったら、くちゅくちゅって舌を動かしてみるんだ」
52400 ,,,,,200612,,みなと,みなと,02min073_015.wav,,,,,,「うん……。んんっ、ちゅるっ……んんんっ、ちゅっ……ちゅぷっ、ちゅっ……」
52500 ,,,,,200612,,つばさ,つばさ,05tsu073_013.wav,,,,,,「うっ……うああっ！　あうっ、あっ、ああ……みなと……」
52600 ,,,,,200612,,,,,,,,,,　みなとはつばさの皮の中に舌を入れたまま、情熱的なフェラを始める。
52700 ,,,,,200612,,みなと,みなと,02min114_002.wav,,,,,,「ちゅっ、ちゅるっ……んっ、ふぁぅぅ……ちゅっ、ちゅるるっ、ちゅっ、んふっ……」
52800 ,,,,,200612,,つばさ,つばさ,05tsu113_002.wav,,,,,,「うあっ、あっ、んんっ！　んっ、ふぁっ、ああ……」
52900 ,,,,,200612,,みなと,みなと,02min114_003.wav,,,,,,「ちゅるっ、ちゅぴ……じゅるっ、じゅるるっ……ちゅっ、ちゅっ、ちゅっ……じゅぷっ、じゅぷぷっ……」
53000 ,,,,,200612,,つばさ,つばさ,05tsu113_001.wav,,,,,,「うあっ、ああっ！　んんんっ、あっ、あうっ！」
53100 ,,,,,200612,,みなと,みなと,02min114_004.wav,,,,,,「じゅっ、じゅぽっ……んんむっ、んっ、じゅるっ……じゅっ、じゅぷっ、んっ、ふぁむっ、んんんっ……」
53200 ,,,,,200612,,つばさ,つばさ,05tsu113_004.wav,,,,,,「あっ、あっ、ああっ……！　ふああっ、あっ、あうんっ……あっ、んっ、あうっ！」
53300 ,,,,,200612,,つばさ,つばさ,05tsu077_030.wav,,,,,,「はぁっ、はぁっ……」
53400 ,,,,,200612,,弘明,弘明,,,,,,,「どうだ、みなと。皮は柔らかそうか……？」
53500 ,,,,,200612,,みなと,みなと,02min073_016.wav,,,,,,「うん、これならむいても大丈夫だと思うよ……」
53600 ,,,,,200612,,,,,,,,,,　俺はみなとに、いったん舌を抜くように言う。そして、すぐさま次の指示を出した。
53700 ,,,,,200612,,弘明,弘明,,,,,,,「唇を丸くすぼめて、つばさのチ○チンに当てて」
53800 ,,,,,200612,,みなと,みなと,02min073_017.wav,,,,,,「んっ……こう？」
53900 ,,,,,200612,,弘明,弘明,,,,,,,「そうだ。そのまま唇を皮にひっかけて、フェラするようにチ○チンを飲み込んで……剥いてあげるんだ」
54000 ,,,,,200612,,みなと,みなと,02min073_018.wav,,,,,,「うん…………んんっ……」
54100 ,,,,,200612,,つばさ,つばさ,05tsu073_014.wav,,,,,,「あっ……んぁ…………」
54200 ,,,,,200612,,みなと,みなと,02min073_019.wav,,,,,,「んんんっ……んっ……」
54300 ,,,,,200612,,,,,,,,,,　みなとの頭が、少しずつ股間の中に沈んでいく。
54400 ,,,,,200612,,,,,,,,,,　つばさはそれを、不安と快感がないまぜになった表情で見つめていた。
54500 ,,,,,200612,,つばさ,つばさ,05tsu073_015.wav,,,,,,「あっ、んんっ…………んああぁぁんっ！」
54600 ,,,,,200612,,,,,,,,,,　つばさが、ひときわ大きな声を上げる。その声で、俺はつばさのペニスが剥けきったことを察知した。
54700 ,,,,,200612,,みなと,みなと,02min114_001.wav,,,,,,「んっ、ぴちゅっ……ちゅっ、ちゅっ、ちゅっ……ちゅぴっ、ちゅっ……ちゅっ、ちゅっ……」
54800 ,,,,,200612,,,,,,,,,,　みなとはそのまま、口中でつばさの亀頭の感触を確かめるかのように、くちゅくちゅと唇を動かしている。
54900 ,,,,,200612,,みなと,みなと,02min073_020.wav,,,,,,「んちゅっ、ん……つばさくんのおち○ちんの先っぽ、あったかくて柔らかいね……ちゅるっ、んっ……」
55000 ,,,,,200612,,つばさ,つばさ,05tsu073_016.wav,,,,,,「ふぁ……んぁ……みなと……」
55200 ,,,,,200615,,みなと,みなと,02min073_021.wav,,,,,,「んんっ、ぷはっ……ほら、きれいにむけたよ……。つばさくんのおち○ちん……」
55300 ,,,,,200615,,,,,,,,,,　俺も顔を前に突き出してのぞいてみると、つばさの包皮はほとんど剥けて、淡いピンクの亀頭が顔を出していた。
55400 ,,,,,200615,,弘明,弘明,,,,,,,「よくできたぞ、みなと」
55500 ,,,,,200615,,みなと,みなと,02min073_022.wav,,,,,,「うん……▼」
55600 ,,,,,200615,,弘明,弘明,,,,,,,「どうだ？　つばさ。チ○チン剥くの、気持ちよかったか？」
55700 ,,,,,200615,,つばさ,つばさ,05tsu073_017.wav,,,,,,「うん……こんなの、はじめて……」
55800 ,,,,,200615,,,,,,,,,,　包皮を剥いた快感で放心状態に近いつばさに、みなとは優しく微笑みかける。
55900 ,,,,,200615,,みなと,みなと,02min073_023.wav,,,,,,「うふふっ……。つばさくんには、きもちいい『はじめて』が、これからもうひとつあるんだよ……」
56000 ,,,,,200615,,つばさ,つばさ,05tsu073_018.wav,,,,,,「ふぇ……？」
56100 ,,,,,200615,,弘明,弘明,,,,,,,「そうだな。……みなと、優しくほぐしてあげてくれ」
56200 ,,,,,200615,,みなと,みなと,02min073_024.wav,,,,,,「うんっ」
56300 ,,,,,200615,,,,,,,,,,　みなとは顔を突き出し、つばさのアヌスに舌を這わせた。
56400 ,,,,,200615,,みなと,みなと,02min073_025.wav,,,,,,「んっ、ぴちゅっ……」
56500 ,,,,,200615,,つばさ,つばさ,05tsu073_019.wav,,,,,,「わわっ！？　ちょっ……みなと！　そんなとこ、なめないで……ふぁぁぁっ、ああっ！」
56600 ,,,,,200615,,みなと,みなと,02min073_026.wav,,,,,,「ふふっ……つばさくんのおしりの穴、ちっちゃいけど柔らかいね……んちゅっ、ちゅっ」
56700 ,,,,,200615,,つばさ,つばさ,05tsu073_020.wav,,,,,,「ふぁっ、ああっ！　んぁ……ちからが、ぬけて…………」
56800 ,,,,,200615,,みなと,みなと,02min073_027.wav,,,,,,「あ、おしりの穴、キュッってうごいたよ……。かわいい……チュッしてあげるね……」
56900 ,,,,,200615,,つばさ,つばさ,05tsu073_021.wav,,,,,,「ああっ！　そんな……おしり、なんて……みなと……ふぁぁっ！」
57000 ,,,,,200615,,みなと,みなと,02min073_028.wav,,,,,,「んんっ、すんすん……。つばさくんのおしり、とろとろになってる……。甘くていいにおいがするね……」
57100 ,,,,,200615,,つばさ,つばさ,05tsu073_022.wav,,,,,,「ちょっと、みなと……！　俺のおしりのにおいなんて……あっ、ああっ！」
57200 ,,,,,200615,,みなと,みなと,02min073_029.wav,,,,,,「ちゅぷっ、ちゅっ、ちゅるっ……つばさくんのおち○ちん、ひくひくしてる……。ボクにおしりの穴をペロペロされて、感じちゃった？」
57300 ,,,,,200615,,つばさ,つばさ,05tsu073_023.wav,,,,,,「そんな、こと…………うあぁっ、あうっ！？」
57400 ,,,,,200615,,みなと,みなと,02min073_030.wav,,,,,,「んちゅっ、ぺろっ……タマタマのうらも、なめてあげるね……」
57500 ,,,,,200615,,つばさ,つばさ,05tsu073_024.wav,,,,,,「んっ、あああっ！　みなと、やめて……はずかしい……」
57600 ,,,,,200615,,みなと,みなと,02min073_031.wav,,,,,,「んふっ、かわいい、つばさくん……んちゅっ」
57700 ,,,,,200615,,みなと,みなと,02min073_032.wav,,,,,,「つばさくんのタマタマ、まっしろで柔らかいね……。んっ、んちゅっ……。あはっ、タマタマがひくひくってうごいたよ……？」
57800 ,,,,,200615,,つばさ,つばさ,05tsu073_025.wav,,,,,,「ふぁ、あっ、ああ……みなと……」
